qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
297	150_32	138	0.8522346	1.03394e-06	5.95666e-05	0.00014268372	0.0082201908
298	150_32	161	0.32485777	1.03394e-06	5.95666e-05	0.00016646434	0.0095902226
299	150_32	99	0.73967147	1.03394e-06	5.95666e-05	0.00010236006	0.0058970934
300	150_32	83	0.44477284	1.03394e-06	5.95666e-05	8.581702e-05	0.0049440278
301	150_32	94	0.46907207	1.03394e-06	5.95666e-05	9.719036e-05	0.0055992604
302	150_32	81	0.5265673	1.03394e-06	5.95666e-05	8.374914e-05	0.0048248946
303	150_32	177	0.5378672	1.03394e-06	5.95666e-05	0.00018300738	0.0105432882
304	150_32	162	0.7251826	1.03394e-06	5.95666e-05	0.00016749828	0.0096497892
305	150_32	204	0.67387676	1.03394e-06	5.95666e-05	0.00021092376	0.0121515864
306	150_32	162	0.60321915	1.03394e-06	5.95666e-05	0.00016749828	0.0096497892
307	150_32	200	0.5828588	1.03394e-06	5.95666e-05	0.000206788	0.01191332
308	150_32	122	0.7758089	1.03394e-06	5.95666e-05	0.00012614068	0.0072671252
